CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
41605284,WOK & ROLL,QUEENS,0,AA TERMINAL 8,11430,7186327838,Chinese,2/23/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,8,A,2/23/17,10/25/17,Cycle Inspection / Initial Inspection
50018449,SPRING FISH VILLAGE,QUEENS,13621,41ST AVE,11355,7189393633,Chinese,10/17/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,23,Z,10/17/17,10/25/17,Cycle Inspection / Re-inspection
41521264,WAH LUNG RESTAURANT,BROOKLYN,1932,KINGS HIGHWAY,11229,7183821825,Chinese,2/9/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,2/9/17,10/25/17,Cycle Inspection / Initial Inspection
50017736,GOOD JOY,BROOKLYN,216,DEKALB AVE,11205,7188588899,Chinese,3/22/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,9,A,3/22/17,10/25/17,Cycle Inspection / Initial Inspection
41330363,NEW JIN SHING CHINESE RESTAURANT,BROOKLYN,1794,BROADWAY,11207,7189199559,Chinese,4/5/17,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,12,A,4/5/17,10/25/17,Cycle Inspection / Re-inspection
41241023,234 CHINA CITY,BROOKLYN,234,KINGS HIGHWAY,11223,7187144272,Chinese,6/22/17,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,12,A,6/22/17,10/25/17,Cycle Inspection / Initial Inspection
50047031,Twin Lin's Garden,BROOKLYN,854,4TH AVE,11232,6465739399,Chinese,3/20/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,16,B,3/20/17,10/25/17,Cycle Inspection / Re-inspection
41694992,IMPERIAL PALACE,QUEENS,13613,37 AVENUE,11354,7183580888,Chinese,10/3/17,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,39,Z,10/3/17,10/25/17,Cycle Inspection / Re-inspection
41558494,CHINESE FRIED CHICKEN,BRONX,985,EAST  174 STREET,10460,7183785293,Chinese,1/30/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,11,A,1/30/17,10/25/17,Cycle Inspection / Re-inspection
50063518,ASIAN YUMMY HOUSE,BROOKLYN,824,BROADWAY,11206,7185998889,Chinese,9/18/17,Establishment re-opened by DOHMH,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,2,Z,9/18/17,10/25/17,Pre-permit (Operational) / Reopening Inspection
50017292,PANDA HOUSE,QUEENS,22428,BRADDOCK AVE,11428,7184688258,Chinese,9/21/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A,9/21/17,10/25/17,Cycle Inspection / Initial Inspection
50052989,WOK CHI,MANHATTAN,918,3RD AVE,10022,6465642255,Chinese,6/9/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A,6/9/17,10/25/17,Cycle Inspection / Re-inspection
50038003,AKI KING,MANHATTAN,219,E 23RD ST,10010,2127253399,Chinese,8/28/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,13,A,8/28/17,10/25/17,Cycle Inspection / Re-inspection
50040929,GOOD LUCK CHINESE RESTAURANT,QUEENS,4516,48TH AVE,11377,6463406677,Chinese,2/7/17,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,9,A,2/7/17,10/25/17,Cycle Inspection / Initial Inspection
50014447,NEW ISLAND,STATEN ISLAND,27,SEGUINE AVE,10309,7183176433,Chinese,7/19/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,7/19/17,10/25/17,Cycle Inspection / Initial Inspection
50010568,CHUANG CHEF,QUEENS,5527,108TH ST,11368,7182718686,Chinese,4/19/17,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,6,A,4/19/17,10/25/17,Cycle Inspection / Re-inspection
50016322,PENG SHUN RESTAURANT,QUEENS,13335,ROOSEVELT AVE,11354,6462501118,Chinese,8/16/17,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Critical,13,A,8/16/17,10/25/17,Cycle Inspection / Re-inspection
50059975,SEAFOOD ISLAND,BROOKLYN,769,57TH ST,11220,7184391108,Chinese,6/20/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,14,B,6/20/17,10/25/17,Pre-permit (Operational) / Re-inspection
41569059,HOY WONG RESTAURANT,MANHATTAN,81,MOTT STREET,10013,2123741312,Chinese,10/13/17,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,11,A,10/13/17,10/25/17,Cycle Inspection / Re-inspection
50057493,CHINA WOK,BRONX,3839,E TREMONT AVE,10465,7188288076,Chinese,8/9/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,8/9/17,10/25/17,Cycle Inspection / Initial Inspection
50010978,NEW CHANG LE FAN DIAN,BROOKLYN,5604,8TH AVE,11220,7185673888,Chinese,9/26/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,9/26/17,10/25/17,Cycle Inspection / Re-inspection
41280104,NO 1 LUCK SUNG RESTAURANT,BRONX,694,EAST  187 STREET,10458,7189334420,Chinese,5/1/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,14,B,5/1/17,10/25/17,Cycle Inspection / Re-inspection
41713348,HAPPY SU GARDEN,QUEENS,13620,ROOSEVELT AVENUE,11354,9173658308,Chinese,9/13/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,9,A,9/13/17,10/25/17,Cycle Inspection / Re-inspection
50045322,LUCKY LEE,BROOKLYN,8023,FLATLANDS AVE,11236,6462385066,Chinese,8/16/17,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,12,A,8/16/17,10/25/17,Cycle Inspection / Initial Inspection
50008068,NEW GARDEN,BROOKLYN,7120,13TH AVE,11228,7188332500,Chinese,3/29/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,33,C,3/29/17,10/25/17,Cycle Inspection / Re-inspection
50056748,YUMMY CHINESE,QUEENS,1717,CORNELIA ST,11385,7183868883,Chinese,10/14/17,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,27,Z,10/14/17,10/25/17,Cycle Inspection / Re-inspection
50036942,GOU BAN ZHI CHICKEN,QUEENS,2013,COLLEGE POINT BLVD,11356,6465925721,Chinese,4/20/17,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,12,A,4/20/17,10/25/17,Cycle Inspection / Re-inspection
41397413,MANDARIN WOK,BRONX,1762,EAST  172 STREET,10472,7188233660,Chinese,8/22/17,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,13,A,8/22/17,10/25/17,Cycle Inspection / Re-inspection
41615409,HOT KITCHEN,MANHATTAN,104,2 AVENUE,10003,2122283090,Chinese,4/25/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,4/25/17,10/25/17,Cycle Inspection / Initial Inspection
41444879,GRAND BO KY RESTAURANT,MANHATTAN,214216,GRAND STREET,10013,2122199228,Chinese,9/15/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,25,Z,9/15/17,10/25/17,Cycle Inspection / Re-inspection
50047933,W K RESTAURANT,MANHATTAN,69,BAYARD ST,10013,2122271333,Chinese,8/8/17,Violations were cited in the following area(s).,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",Critical,37,C,8/8/17,10/25/17,Cycle Inspection / Re-inspection
41561999,MEI WEI RESTAURANT,BROOKLYN,765,EAST   82 STREET,11236,7182412189,Chinese,3/3/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,5,A,3/3/17,10/25/17,Cycle Inspection / Initial Inspection
41061016,PEARL RESTAURANT,QUEENS,13103,LIBERTY AVENUE,11419,7189258899,Chinese,8/24/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,12,A,8/24/17,10/25/17,Cycle Inspection / Re-inspection
41176008,CHINA CHALET,STATEN ISLAND,4326,AMBOY ROAD,10312,7189848044,Chinese,5/24/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,10,A,5/24/17,10/25/17,Cycle Inspection / Re-inspection
50040306,DOUBLE DRAGON,BROOKLYN,4318,4TH AVE,11232,7183690890,Chinese,10/12/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12,A,10/12/17,10/25/17,Cycle Inspection / Re-inspection
50054734,CITY ISLAND CHINESE RESTAURANT,BRONX,8486,CITY ISLAND AVE,10464,7188853775,Chinese,2/1/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,12,A,2/1/17,10/25/17,Pre-permit (Operational) / Re-inspection
50055582,CHINA STAR,BROOKLYN,1370,PENNSYLVANIA AVE,11239,7186421755,Chinese,10/18/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,25,Z,10/18/17,10/25/17,Cycle Inspection / Re-inspection
50065137,YUMMY YUMMY,BROOKLYN,782,47TH ST,11220,7188519688,Chinese,8/30/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13,A,8/30/17,10/25/17,Pre-permit (Operational) / Re-inspection
41289382,JADE ASIAN RESTAURANT,QUEENS,13628,39 AVENUE,11354,7187628821,Chinese,3/7/17,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,13,A,3/7/17,10/25/17,Cycle Inspection / Re-inspection
50054760,OLD LUO YANG,QUEENS,13620,ROOSEVELT AVE,11354,3477324759,Chinese,8/28/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,27,Z,8/28/17,10/25/17,Cycle Inspection / Re-inspection
50068583,RED STAR CHINESE RESTAURANT,MANHATTAN,2529,ADAM CLAYTON POWELL JR BLVD,10039,6463355592,Chinese,10/6/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,A,10/6/17,10/25/17,Pre-permit (Operational) / Re-inspection
50006978,401 LUCKY STAR RESTAURANT,BROOKLYN,401,MOTHER GASTON BLVD,11212,7184852633,Chinese,8/21/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,9,A,8/21/17,10/25/17,Cycle Inspection / Initial Inspection
41458340,MR TONG,BROOKLYN,2926,FORT HAMILTON PARKWAY,11218,7188516324,Chinese,1/24/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,12,A,1/24/17,10/25/17,Cycle Inspection / Re-inspection
50042717,M GREENPOINT,BROOKLYN,732,MANHATTAN AVE,11222,7183838889,Chinese,3/13/17,Violations were cited in the following area(s).,10J,''''Wash hands sign not posted at hand wash facility.,Not Critical,12,A,3/13/17,10/25/17,Cycle Inspection / Re-inspection
50001751,KE ZHANG,QUEENS,45-72,KISSENA BOULEVARD,11355,7186610008,Chinese,9/19/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,9/19/17,10/25/17,Cycle Inspection / Re-inspection
41553479,XO RESTAURANT,MANHATTAN,148,HESTER STREET,10013,2129658645,Chinese,3/1/17,Establishment re-opened by DOHMH,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,P,3/1/17,10/25/17,Cycle Inspection / Reopening Inspection
50053144,XIN,BROOKLYN,8324,3RD AVE,11209,3476626222,Chinese,5/11/17,Violations were cited in the following area(s).,10C,"Lighting inadequate; permanent lighting not provided in food preparation areas, ware washing areas, and storage rooms.",Not Critical,13,A,5/11/17,10/25/17,Cycle Inspection / Re-inspection
50015200,XIN YA RESTAURANT,BRONX,898,HUNTS POINT AVE,10474,7183282580,Chinese,9/28/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,13,A,9/28/17,10/25/17,Cycle Inspection / Re-inspection
50064914,HUNAN KITCHEN FLUSHING,QUEENS,4247,MAIN ST,11355,7188880553,Chinese,7/5/17,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,13,A,7/5/17,10/25/17,Pre-permit (Operational) / Initial Inspection
50054268,FRESH TORTILLAS & TACO,STATEN ISLAND,78,VICTORY BLVD,10301,7184472658,Chinese,7/10/17,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,9,A,7/10/17,10/25/17,Cycle Inspection / Initial Inspection
41162067,CHEF YU / AZUKI,MANHATTAN,520,8 AVENUE,10018,2127366150,Chinese,8/14/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,8/14/17,10/25/17,Cycle Inspection / Initial Inspection
50015958,NEW NYC YOAN MING GARDEN,MANHATTAN,1407,MADISON AVE,10029,2124269545,Chinese,4/12/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,20,B,4/12/17,10/25/17,Cycle Inspection / Re-inspection
50016804,LUCKY VEGETARIAN,BROOKLYN,5101,8TH AVE,11220,7188710399,Chinese,3/16/17,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,8,A,3/16/17,10/25/17,Cycle Inspection / Initial Inspection
41352978,WONG WONG NOODLE SHOP,BROOKLYN,5410,8 AVENUE,11220,7186335633,Chinese,4/13/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,12,A,4/13/17,10/25/17,Cycle Inspection / Re-inspection
50060814,39 KINGS,QUEENS,3907,PRINCE ST,11354,7189393330,Chinese,5/4/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,5/4/17,10/25/17,Pre-permit (Operational) / Re-inspection
50001163,XING XING RESTAURANT,BROOKLYN,4917,8 AVENUE,11220,7188518089,Chinese,9/13/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,7,A,9/13/17,10/25/17,Cycle Inspection / Initial Inspection
50039749,DIM SUM BAR,BROOKLYN,167,GRAND ST,11249,7183888988,Chinese,4/6/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,11,A,4/6/17,10/25/17,Cycle Inspection / Re-inspection
41137336,WAH FUNG 1 FAST FOOD,MANHATTAN,79,CHRYSTIE STREET,10002,2129255175,Chinese,6/16/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,13,A,6/16/17,10/25/17,Cycle Inspection / Initial Inspection
50001430,FOO-HING KITCHEN,BRONX,2895,SEDGWICK AVE,10468,7188846267,Chinese,1/19/17,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,7,A,1/19/17,10/25/17,Cycle Inspection / Initial Inspection
50015197,EAST SEAFOOD RESTAURANT,MANHATTAN,17,DIVISION ST,10002,2122261888,Chinese,2/13/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,17,B,2/13/17,10/25/17,Cycle Inspection / Re-inspection
41569059,HOY WONG RESTAURANT,MANHATTAN,81,MOTT STREET,10013,2123741312,Chinese,10/13/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,11,A,10/13/17,10/25/17,Cycle Inspection / Re-inspection
50059343,JADE STAR KITCHEN,BROOKLYN,7008,18TH AVE,11204,7183317802,Chinese,5/2/17,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,16,B,5/2/17,10/25/17,Pre-permit (Operational) / Re-inspection
50041912,NEW ONE CHINESE RESTAURANT,BROOKLYN,6320,11TH AVE,11219,7184918888,Chinese,4/10/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,12,A,4/10/17,10/25/17,Cycle Inspection / Initial Inspection
50043898,WU LA BU HUAN,BROOKLYN,6102,7TH AVE,11220,7188786550,Chinese,7/5/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,17,B,7/5/17,10/25/17,Cycle Inspection / Re-inspection
50009235,TIANJIN DUMPLING HOUSE,QUEENS,4128,MAIN ST,11355,2125183265,Chinese,5/23/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,22,B,5/23/17,10/25/17,Cycle Inspection / Re-inspection
41454213,FU YING  CHINESE RESTAURANT,QUEENS,9709,QUEENS BOULEVARD,11374,7188975038,Chinese,5/24/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,13,A,5/24/17,10/25/17,Cycle Inspection / Re-inspection
41001763,ORIENTAL GARDEN RESTAURANT,MANHATTAN,14,ELIZABETH STREET,10013,2126190085,Chinese,6/2/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,38,C,6/2/17,10/25/17,Cycle Inspection / Re-inspection
50053242,Da Ge Xiao Chi,BROOKLYN,4903,7TH AVE,11220,3476932343,Chinese,9/25/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,22,Z,9/25/17,10/25/17,Pre-permit (Operational) / Re-inspection
50013127,HOT SICHUAN,MANHATTAN,130,9TH AVE,10011,2122558388,Chinese,9/21/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,9/21/17,10/25/17,Cycle Inspection / Re-inspection
50043963,SUNRISE RESTAURANT,QUEENS,9607,101ST AVE,11416,7188351302,Chinese,2/13/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4,A,2/13/17,10/25/17,Cycle Inspection / Re-inspection
50001526,EVERYDAY CHINESE RESTAURANT,BROOKLYN,890,WYCKOFF AVE,11237,7183818899,Chinese,7/11/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,11,A,7/11/17,10/25/17,Cycle Inspection / Initial Inspection
50011319,XI'AN FAMOUS FOODS,QUEENS,4128,MAIN ST,11355,6462098242,Chinese,4/11/17,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,5,A,4/11/17,10/25/17,Cycle Inspection / Re-inspection
41623217,GOLDEN PANDA CHINESE RESTAURANT,BROOKLYN,2824,FULTON STREET,11207,7188270166,Chinese,4/26/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,6,A,4/26/17,10/25/17,Cycle Inspection / Initial Inspection
50066616,KOOKOO CAFE,BROOKLYN,1702,86TH ST,11214,7188371388,Chinese,9/5/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,18,B,9/5/17,10/25/17,Pre-permit (Operational) / Re-inspection
50012335,THE BAO,MANHATTAN,13,SAINT MARKS PL,10003,2123889238,Chinese,5/5/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A,5/5/17,10/25/17,Cycle Inspection / Re-inspection
41304510,PINE COURT CHINESE BISTRO,QUEENS,24932,HORACE HARDING EXPRESSWAY,11362,7182791999,Chinese,9/27/17,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,24,Z,9/27/17,10/25/17,Cycle Inspection / Re-inspection
50044528,39 FANTASTIC BAR,BROOKLYN,3914,8TH AVE,11232,9293676668,Chinese,2/18/17,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,4,A,2/18/17,10/25/17,Cycle Inspection / Initial Inspection
50047948,HAPPY GARDEN,BROOKLYN,103,GRAHAM AVE,11206,7183872200,Chinese,8/10/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,11,A,8/10/17,10/25/17,Cycle Inspection / Re-inspection
41501500,GOLDEN CITY CHINESE KITCHEN,BRONX,805,SOUNDVIEW AVENUE,10473,7188617899,Chinese,4/17/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,4/17/17,10/25/17,Cycle Inspection / Initial Inspection
50060593,King Garden,QUEENS,14612,HILLSIDE AVE,11435,6463099956,Chinese,4/25/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,13,A,4/25/17,10/25/17,Pre-permit (Operational) / Re-inspection
41319055,GRAND SICHUAN EASTERN,MANHATTAN,1049,2 AVENUE,10022,2123555855,Chinese,3/28/17,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation system not provided, improperly installed, in disrepair and/or fails to prevent excessive build-up of grease, heat, steam condensation vapors, odors, smoke, and fumes.",Not Critical,13,A,3/28/17,10/25/17,Cycle Inspection / Re-inspection
50017821,KING DRAGON CITY,BRONX,944A,E 174TH ST,10460,7185423866,Chinese,7/27/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,7/27/17,10/25/17,Cycle Inspection / Initial Inspection
41677328,GREEN LAKE EXPRESS,BROOKLYN,803A,FLATBUSH AVENUE,11226,7186935555,Chinese,1/11/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,11,A,1/11/17,10/25/17,Cycle Inspection / Re-inspection
50065287,CHENG GARDEN EXPRESS,QUEENS,5533,MYRTLE AVE,11385,7183818980,Chinese,9/11/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,22,B,9/11/17,10/25/17,Pre-permit (Operational) / Re-inspection
41721459,FOO LEE RESTAURANT,BROOKLYN,2892,FULTON STREET,11207,7183480855,Chinese,9/11/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,5,A,9/11/17,10/25/17,Cycle Inspection / Re-inspection
41706396,LUCKY SIX HAPPY,QUEENS,1479,BEACH CHANNEL DRIVE,11691,7183372888,Chinese,1/26/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,18,Z,1/26/17,10/25/17,Cycle Inspection / Re-inspection
