CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
41614445,SKINNY'S CANTINA,QUEENS,4705,CENTER BOULEVARD,11109,7188061068,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1/26/17,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,38,C,1/26/17,10/25/17,Cycle Inspection / Re-inspection
40661017,HAIROS NIGHT CLUB,QUEENS,8109,ROOSEVELT AVENUE,11372,7185076158,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/7/17,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,12,A,3/7/17,10/25/17,Cycle Inspection / Initial Inspection
41300619,AMANECER LATINO RESTAURANT,QUEENS,9638,CORONA AVENUE,11368,7182711978,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2/16/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,11,A,2/16/17,10/25/17,Cycle Inspection / Initial Inspection
50033436,LA PARADA EXPRESS RESTAURANT,BROOKLYN,460,3RD AVE,11215,7189654800,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/18/17,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,13,A,10/18/17,10/25/17,Cycle Inspection / Re-inspection
50069252,72 CIBAO RESTAURANT,MANHATTAN,72,CLINTON ST,10002,2123889824,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9/26/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,12,A,9/26/17,10/25/17,Pre-permit (Operational) / Re-inspection
50001773,DE LA GINA RESTAURANT,BRONX,155,WEST169TH STREET,10452,3472700890,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9/13/17,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,12,A,9/13/17,10/25/17,Cycle Inspection / Initial Inspection
40391562,COLLADO RESTAURANT,BROOKLYN,1310,BROADWAY,11221,7184553290,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2/27/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,12,A,2/27/17,10/25/17,Cycle Inspection / Re-inspection
41398230,QUISQUEYA RESTAURANT,QUEENS,9701,ROOSEVELT AVENUE,11368,7184780704,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/7/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,9,A,3/7/17,10/25/17,Cycle Inspection / Initial Inspection
41461629,LOS BALBUENA RESTAURANT,BRONX,2376,RYER AVENUE,10458,3472713523,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7/14/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,13,A,7/14/17,10/25/17,Cycle Inspection / Initial Inspection
41241694,EL NUEVO AMANECER RESTAURANT,MANHATTAN,3666,BROADWAY,10031,2128629280,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2/16/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,11,A,2/16/17,10/25/17,Cycle Inspection / Initial Inspection
41600495,MI PEQUENO EL SALVADOR RESTAURANT,QUEENS,9416,37 AVENUE,11372,7186720853,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/7/17,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,13,A,3/7/17,10/25/17,Cycle Inspection / Initial Inspection
50002478,VILLA TAPIA RESTAURANT,BRONX,245,BROOK AVENUE,10454,9178011415,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/17/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,25,B,3/17/17,10/25/17,Cycle Inspection / Re-inspection
50045296,ORGANIC FOOD NATURAL JUICES ND COFFEE,QUEENS,8630,ROOSEVELT AVE,11372,9174201425,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/14/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,12,A,8/14/17,10/25/17,Cycle Inspection / Re-inspection
50000796,EL NUEVO BOHIO RESTAURANT,BRONX,1155,WEBSTER AVE,10456,7182932954,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/23/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,10,A,6/23/17,10/25/17,Cycle Inspection / Re-inspection
50058992,TINA'S RESTAURANT,MANHATTAN,940,3RD AVE,10022,7186371512,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/22/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,3/22/17,10/25/17,Pre-permit (Operational) / Re-inspection
41546745,MI SABOR CAFE,BROOKLYN,920,BROADWAY,11206,7186026160,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1/19/17,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Ã‚Âº F to 70Ã‚Âº F or less within 2 hours, and from 70Ã‚Âº F to 41Ã‚Âº F or less within 4 additional hours.",Critical,29,C,1/19/17,10/25/17,Cycle Inspection / Re-inspection
50016260,MILLY'S CORNER RESTAURANT AND BAR,BRONX,1129,LONGWOOD AVE,10474,7188934900,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",5/2/17,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,17,B,5/2/17,10/25/17,Cycle Inspection / Re-inspection
41631493,GRACE RESTAURANT,QUEENS,16716,HILLSIDE AVENUE,11432,7187392898,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/17/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12,A,8/17/17,10/25/17,Cycle Inspection / Re-inspection
50063272,LA MARIA,QUEENS,2571,FRANCIS LEWIS BLVD,11358,9174788498,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/22/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,12,A,6/22/17,10/25/17,Pre-permit (Operational) / Re-inspection
40927513,ISLA OF VERDE CAFE,BRONX,1859,WESTCHESTER AVENUE,10472,7188281200,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7/13/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,7/13/17,10/25/17,Cycle Inspection / Initial Inspection
41445602,FLOR DE MAYO,MANHATTAN,484,AMSTERDAM AVENUE,10024,2127873388,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4/20/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,12,A,4/20/17,10/25/17,Cycle Inspection / Re-inspection
50001688,CENTRAL AMERICAN RESTAURANT,QUEENS,1028,BEACH 20 STREET,11691,7183375688,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2/9/17,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,12,A,2/9/17,10/25/17,Cycle Inspection / Initial Inspection
41171220,ESCOLAS,QUEENS,3204,36 AVENUE,11106,7184827461,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/8/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,13,A,6/8/17,10/25/17,Cycle Inspection / Re-inspection
41183237,809 GRILL & BAR RESTAURANT,MANHATTAN,112,DYCKMAN STREET,10040,2123043800,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2/3/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,2/3/17,10/25/17,Cycle Inspection / Re-inspection
50033769,NATIVIDAD RESTAURANT,QUEENS,3766,103RD ST,11368,3472040733,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2/7/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,9,A,2/7/17,10/25/17,Cycle Inspection / Re-inspection
41674682,EL NUEVO CARIDAD RESTAURANT,MANHATTAN,225759,2ND AVE,10029,2128608187,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1/24/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,1/24/17,10/25/17,Cycle Inspection / Re-inspection
40931888,EL PEQUENO COFFEE SHOP,QUEENS,8610,ROOSEVELT AVENUE,11372,7182057128,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/5/17,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,26,Z,10/5/17,10/25/17,Cycle Inspection / Re-inspection
41546745,MI SABOR CAFE,BROOKLYN,920,BROADWAY,11206,7186026160,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1/19/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,29,C,1/19/17,10/25/17,Cycle Inspection / Re-inspection
50017349,CHIMI MUNDO AND RESTAURANT,QUEENS,9805,ATLANTIC AVE,11421,7188468636,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9/18/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,13,A,9/18/17,10/25/17,Cycle Inspection / Re-inspection
41482939,NUEVO SABOR RESTAURANT,MANHATTAN,4032,10 AVENUE,10034,2125671515,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7/6/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,16,B,7/6/17,10/25/17,Cycle Inspection / Re-inspection
41014056,REYES RESTAURANT,QUEENS,4754,46 STREET,11377,7187529577,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/20/17,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,7,A,10/20/17,10/25/17,Cycle Inspection / Re-inspection
50012369,LA CUESTA,BROOKLYN,582,LIBERTY AVE,11207,3477894541,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1/12/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,1/12/17,10/25/17,Cycle Inspection / Re-inspection
40871403,LIBERATO RESTAURANT,BRONX,1,WEST  183 STREET,10453,7185845000,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/29/17,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,14,B,8/29/17,10/25/17,Cycle Inspection / Re-inspection
41694926,IMPERIAL RESTAURANT DELI,BRONX,2456,WILLIAMSBRIDGE ROAD,10469,3478430770,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4/13/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4,A,4/13/17,10/25/17,Cycle Inspection / Initial Inspection
41247333,DELICIAS MANABITAS RESTAURANT,QUEENS,4205,35 AVENUE,11101,7183492302,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/29/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,14,B,6/29/17,10/25/17,Cycle Inspection / Re-inspection
41330275,SABOR LATINO RESTAURANT,QUEENS,9535,40 ROAD,11373,7184573966,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/6/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,26,Z,10/6/17,10/25/17,Cycle Inspection / Re-inspection
41233053,LA CABANA SALVADORENA,BRONX,3150,VILLA AVENUE,10468,7184676810,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/21/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,3/21/17,10/25/17,Cycle Inspection / Re-inspection
50011349,LA KUEVA BAR & GRILL,QUEENS,9410,ASTORIA BLVD,11369,7186517059,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/10/17,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,11,A,3/10/17,10/25/17,Cycle Inspection / Initial Inspection
41577115,LA NUEVA ESPANA,MANHATTAN,1261-1263,ST NICHOLAS AVEUE,10033,2129277373,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/3/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,18,B,3/3/17,10/25/17,Cycle Inspection / Re-inspection
50014192,LA POTENCIA RESTAURANT,BRONX,1898,JEROME AVE,10453,9178013200,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/20/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,37,Z,10/20/17,10/25/17,Cycle Inspection / Re-inspection
50052610,SANTO DOMINGO RESTAURANT,BROOKLYN,862,NEW LOTS AVE,11208,6466453636,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2/3/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,9,A,2/3/17,10/25/17,Cycle Inspection / Re-inspection
41504766,LA NUEVA COCINA RESTAURANT,BRONX,12,EAST KINGSBRIDGE ROAD,10468,7185617067,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1/23/17,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,11,A,1/23/17,10/25/17,Cycle Inspection / Re-inspection
40791454,LA CABANA JARABACOA RESTAURANT,QUEENS,6513,FRESH POND ROAD,11385,7188215880,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/9/17,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,9,A,6/9/17,10/25/17,Cycle Inspection / Initial Inspection
41705491,SABOR TORIBIO RESTAURANT,BROOKLYN,446,WILSON AVENUE,11221,3474421160,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/24/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13,A,6/24/17,10/25/17,Cycle Inspection / Initial Inspection
41288811,LOS MISMO RESTAURANT,QUEENS,10411,ROOSEVELT AVENUE,11368,7183358704,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/17/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,12,A,8/17/17,10/25/17,Cycle Inspection / Re-inspection
41040222,EL RINCONCITO DE NAGUA,QUEENS,7620,JAMAICA AVENUE,11421,7182960026,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2/23/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,11,A,2/23/17,10/25/17,Cycle Inspection / Re-inspection
40510301,EL VAQUERO BARRAS,BRONX,2649,WEBSTER AVENUE,10458,7183295650,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/30/17,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,20,B,6/30/17,10/25/17,Cycle Inspection / Re-inspection
50059875,1ST MAMA RESTAURANT,BRONX,8,W TREMONT AVE,10453,7182093208,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4/18/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,13,A,4/18/17,10/25/17,Pre-permit (Operational) / Initial Inspection
41405086,REYNA RESTAURANT,BRONX,1969,UNIVERSITY AVENUE,10453,7187131593,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1/13/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,11,A,1/13/17,10/25/17,Cycle Inspection / Initial Inspection
41624165,PALADAR RESTAURANT,BROOKLYN,2053B,PITKIN AVENUE,11207,7183858080,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/10/17,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,9,A,3/10/17,10/25/17,Cycle Inspection / Initial Inspection
41720706,LEXINGTON RESTAURANT,MANHATTAN,1863,LEXINGTON AVENUE,10029,2125344732,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/18/17,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,12,A,8/18/17,10/25/17,Cycle Inspection / Initial Inspection
50037301,TACO Y BURRITO [EL ANCLA PUERTO PLATA],MANHATTAN,142,NAGLE AVE,10040,2125675557,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/19/17,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,27,Z,10/19/17,10/25/17,Cycle Inspection / Re-inspection
41546745,MI SABOR CAFE,BROOKLYN,920,BROADWAY,11206,7186026160,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/10/17,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Ã‚Âº F to 70Ã‚Âº F or less within 2 hours, and from 70Ã‚Âº F to 41Ã‚Âº F or less within 4 additional hours.",Critical,21,B,8/10/17,10/25/17,Cycle Inspection / Re-inspection
41658324,MI CASA RESTAURANT,QUEENS,11620,JAMAICA AVENUE,11418,7188499636,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/29/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A,8/29/17,10/25/17,Cycle Inspection / Re-inspection
50017690,LA ESTRELLA DEL CASTILLO RESTAURANT,BROOKLYN,948,NOSTRAND AVE,11225,7183633387,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/31/17,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,20,B,8/31/17,10/25/17,Cycle Inspection / Re-inspection
40596377,LOS PAPIS RESTAURANT,BROOKLYN,77,BRIDGE STREET,11201,7185966965,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/18/17,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Ã‚Âº F to 70Ã‚Âº F or less within 2 hours, and from 70Ã‚Âº F to 41Ã‚Âº F or less within 4 additional hours.",Critical,11,A,8/18/17,10/25/17,Cycle Inspection / Re-inspection
41377427,EL ALMACEN,BROOKLYN,557,DRIGGS AVENUE,11211,7182187284,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4/27/17,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,13,A,4/27/17,10/25/17,Cycle Inspection / Re-inspection
41614445,SKINNY'S CANTINA,QUEENS,4705,CENTER BOULEVARD,11109,7188061068,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1/26/17,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,38,C,1/26/17,10/25/17,Cycle Inspection / Re-inspection
50032907,LA CALETA RESTAURANT,STATEN ISLAND,155,LAFAYETTE AVE,10301,7184481448,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2/28/17,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,21,B,2/28/17,10/25/17,Cycle Inspection / Re-inspection
40914814,FUSION,QUEENS,3419,STEINWAY STREET,11101,7187062496,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2/17/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,2/17/17,10/25/17,Cycle Inspection / Initial Inspection
50058992,TINA'S RESTAURANT,MANHATTAN,940,3RD AVE,10022,7186371512,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/22/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,9,A,3/22/17,10/25/17,Pre-permit (Operational) / Re-inspection
41673468,LOMA # 3 RESTAURANT,BROOKLYN,754,NEW LOTS AVE,11207,3474350074,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9/11/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,17,B,9/11/17,10/25/17,Cycle Inspection / Re-inspection
41393496,VAQUEROS,BROOKLYN,1541,MYRTLE AVENUE,11237,7183811042,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7/24/17,Establishment re-opened by DOHMH,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13,Z,7/24/17,10/25/17,Cycle Inspection / Reopening Inspection
50018759,PUNTA CANA RESTAURANT,BROOKLYN,50,5TH AVE,11217,7182301703,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4/27/17,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,12,A,4/27/17,10/25/17,Cycle Inspection / Re-inspection
40981913,SEBA SEBA,QUEENS,7928,37 AVENUE,11372,7184784691,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/7/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,9,A,6/7/17,10/25/17,Cycle Inspection / Initial Inspection
41070673,AMOR KARAOKE & BAR,QUEENS,7801,ROOSEVELT AVENUE,11372,7184247562,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1/6/17,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,27,B,1/6/17,10/25/17,Cycle Inspection / Re-inspection
41387444,FAVELA CUBANA,MANHATTAN,543,LA GUARDIA PLACE,10012,2127776500,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/29/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,9,A,6/29/17,10/25/17,Cycle Inspection / Re-inspection
50017111,J J SPORT RESTAURANT,BRONX,545,E 183RD ST,10458,7182951200,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7/20/17,Violations were cited in the following area(s).,06B,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",Critical,73,Z,7/20/17,10/25/17,Cycle Inspection / Re-inspection
41388854,PUERTO PLATA RESTAURANT,BROOKLYN,3123,FULTON STREET,11208,7182353564,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9/14/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,9/14/17,10/25/17,Cycle Inspection / Initial Inspection
41629759,PL LOUNGE RESTAURANT,QUEENS,38123816,65 STREET,11377,6463265165,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/23/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,16,B,3/23/17,10/25/17,Cycle Inspection / Re-inspection
41011463,MINI PICANTERIA EL GUAYAQUILENO RESTAURANT,QUEENS,9454,CORONA AVENUE,11373,7187604982,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",5/2/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,11,A,5/2/17,10/25/17,Cycle Inspection / Initial Inspection
41298697,MARILU & DEYSI RESTAURANT,MANHATTAN,206,AUDUBON AVENUE,10033,2127956909,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/6/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,3/6/17,10/25/17,Cycle Inspection / Initial Inspection
