CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
41708194,SALVATION TACO,MANHATTAN,145,EAST   39 STREET,10016,2128655800,Mexican,3/17/14,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,51,C,3/17/14,12/1/17,Cycle Inspection / Re-inspection
50004076,EL POTRERO SPORT BAR,QUEENS,4612,GREENPOINT AVE,11104,6465228877,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/20/14,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,49,C,8/20/14,12/1/17,Cycle Inspection / Re-inspection
50018312,RETRO BLENDS SMOOTHIE BAR,BRONX,3524,3RD AVE,10456,9292631515,"Juice, Smoothies, Fruit Salads",5/23/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,28,C,5/23/17,12/1/17,Cycle Inspection / Re-inspection
41714810,OAXACA TAQUERIA,MANHATTAN,424,AMSTERDAM AVENUE,10024,2125804888,Mexican,10/2/14,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours.",Critical,43,C,10/2/14,12/1/17,Cycle Inspection / Re-inspection
50009921,HESTIA MARKETPLACE,MANHATTAN,513,FASHION AVE,10018,2127683838,American,4/8/15,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours.",Critical,64,C,4/8/15,12/1/17,Cycle Inspection / Re-inspection
41648187,EL NUEVO SANDY RESTAURANT,MANHATTAN,2261,2 AVENUE,10035,2123488654,Spanish,5/19/14,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,41,C,5/19/14,12/1/17,Cycle Inspection / Re-inspection
50036496,TAQUERIA ACATLAN,BROOKLYN,298,IRVING AVE,11237,7184562095,Mexican,6/22/15,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,31,C,6/22/15,12/1/17,Pre-permit (Operational) / Re-inspection
50057484,MIR BURGER,BROOKLYN,705,BRIGHTON BEACH AVE,11235,3474622940,Turkish,12/15/16,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,49,C,12/15/16,12/1/17,Pre-permit (Operational) / Re-inspection
40742988,DOMINO'S,BROOKLYN,1111,PENNSYLVANIA AVENUE,11207,7182721212,Pizza,9/11/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,43,C,9/11/17,12/1/17,Cycle Inspection / Re-inspection
50002071,DELIS 48,MANHATTAN,48,W 48 STREET,10036,2127689600,American,7/7/15,Violations were cited in the following area(s).,10A,"Toilet facility not maintained and provided with toilet paper, waste receptacle and self-closing door.",Not Critical,28,C,7/7/15,12/1/17,Cycle Inspection / Re-inspection
50001677,AFGAN KEBAB AND GRILL,QUEENS,74-16,37TH AVE,11372,7185078800,Middle Eastern,7/20/15,Establishment re-opened by DOHMH,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3,C,7/20/15,12/1/17,Cycle Inspection / Reopening Inspection
41403222,YOLIE'S BAR & RESTAURANT,BROOKLYN,5722,CLARENDON ROAD,11203,3472535410,Creole,8/25/16,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,47,C,8/25/16,12/1/17,Cycle Inspection / Re-inspection
41625254,LITTLENECK,BROOKLYN,288,3 AVENUE,11215,7185221921,Seafood,6/25/16,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,61,C,6/25/16,12/1/17,Cycle Inspection / Re-inspection
41549763,CHIPOTLE MEXICAN GRILL,MANHATTAN,1379,6 AVENUE,10019,6469982329,Mexican,6/10/15,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,34,C,6/10/15,12/1/17,Cycle Inspection / Re-inspection
41705732,BENTON CAFE,MANHATTAN,156,EAST   45 STREET,10017,2129229788,Japanese,7/1/15,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,33,C,7/1/15,12/1/17,Cycle Inspection / Re-inspection
50066854,DIG INN,MANHATTAN,80,PINE ST,10005,2127851110,American,9/25/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,33,C,9/25/17,12/1/17,Pre-permit (Operational) / Re-inspection
40603743,ROSSVILLE PIZZERIA,STATEN ISLAND,960,BLOOMINGDALE ROAD,10309,7182274444,Pizza/Italian,6/29/17,Violations were cited in the following area(s).,05H,"No facilities available to wash, rinse and sanitize utensils and/or equipment.",Critical,35,C,6/29/17,12/1/17,Cycle Inspection / Re-inspection
41022989,MULBERRY STREET BAR,MANHATTAN,176 12,MULBERRY STREET,10013,2122269345,Italian,11/2/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,45,C,11/2/17,12/1/17,Cycle Inspection / Re-inspection
50002749,SANTA ANA DELI & GROCERY,BROOKLYN,171,IRVING AVE,11237,7186284691,Mexican,6/29/16,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,34,C,6/29/16,12/1/17,Cycle Inspection / Re-inspection
40962335,THE SOUL SPOT,BROOKLYN,302,ATLANTIC AVENUE,11201,7185969933,Soul Food,5/27/14,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,38,C,5/27/14,12/1/17,Cycle Inspection / Re-inspection
41510014,EL CANELAZO BAR RESTAURANT,QUEENS,8004,ROOSEVELT AVENUE,11372,7184290016,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/19/14,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,30,C,8/19/14,12/1/17,Cycle Inspection / Re-inspection
41406255,"TACO BELL, KFC",MANHATTAN,3645,BROADWAY,10031,2124919151,Tex-Mex,6/23/16,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,44,C,6/23/16,12/1/17,Cycle Inspection / Re-inspection
40553257,ACAPULCO DELI & RESTAURANT,BROOKLYN,1116,MANHATTAN AVENUE,11222,7183498429,Mexican,4/18/16,Establishment re-opened by DOHMH,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,C,4/18/16,12/1/17,Cycle Inspection / Reopening Inspection
50038413,ANDRE'S HUNGARIAN STRUDELS & PASTRIES,QUEENS,10028,QUEENS BLVD,11375,7188300266,Bakery,10/20/15,Violations were cited in the following area(s).,05H,"No facilities available to wash, rinse and sanitize utensils and/or equipment.",Critical,28,C,10/20/15,12/1/17,Pre-permit (Operational) / Re-inspection
50060808,Abou Bakery,QUEENS,21023,JAMAICA AVE,11428,7184648300,Bakery,3/27/17,Establishment re-opened by DOHMH,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,C,3/27/17,12/1/17,Pre-permit (Operational) / Reopening Inspection
50002936,BENE PIZZERIA & RESTAURANT,BROOKLYN,157,PROSPECT PARK SW,11218,7186860046,Pizza/Italian,1/9/14,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,36,C,1/9/14,12/1/17,Pre-permit (Operational) / Re-inspection
41510846,218 RESTAURANT,MANHATTAN,218220,GRAND STREET,10013,2122268039,Chinese,1/19/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,38,C,1/19/17,12/1/17,Cycle Inspection / Re-inspection
50004673,A TASTE OF SHANGHAI RESTAURANT,QUEENS,3907,PRINCE ST,11354,7188881636,Chinese,8/10/16,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,29,C,8/10/16,12/1/17,Cycle Inspection / Re-inspection
50060808,Abou Bakery,QUEENS,21023,JAMAICA AVE,11428,7184648300,Bakery,3/27/17,Establishment re-opened by DOHMH,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7,C,3/27/17,12/1/17,Pre-permit (Operational) / Reopening Inspection
41258524,FULL DOE BAKERY,BROOKLYN,5905,4 AVENUE,11220,7184398880,Bakery,10/8/14,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,31,C,10/8/14,12/1/17,Cycle Inspection / Re-inspection
40993786,DUNKIN' DONUTS,STATEN ISLAND,150,GREAVES LANE,10308,7189667111,Donuts,12/16/15,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,29,C,12/16/15,12/1/17,Cycle Inspection / Re-inspection
40367241,JG MELON RESTAURANT,MANHATTAN,1291,3 AVENUE,10021,2127440585,American,4/2/15,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,30,C,4/2/15,12/1/17,Cycle Inspection / Re-inspection
40366938,LULU'S COFFEE SHOP,BRONX,1191,CASTLE HILL AVENUE,10462,7188223568,CafÃ©/Coffee/Tea,11/19/15,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,34,C,11/19/15,12/1/17,Cycle Inspection / Re-inspection
40974031,CECI RESTAURANT,MANHATTAN,78,SHERMAN AVENUE,10040,2125690555,Spanish,8/26/16,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,41,C,8/26/16,12/1/17,Cycle Inspection / Re-inspection
40623604,GOOD ENOUGH TO EAT (A.G. BISTRO),MANHATTAN,520,COLUMBUS AVENUE,10024,2125793194,American,2/24/16,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,42,C,2/24/16,12/1/17,Cycle Inspection / Re-inspection
41424721,LAS DELICIAS PERUANAS RESTAURANT,QUEENS,4307,104 STREET,11368,7185651272,Peruvian,7/14/14,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,38,C,7/14/14,12/1/17,Cycle Inspection / Re-inspection
50047771,CHATHAM SEAFOOD RESTAURANT,MANHATTAN,6,CHATHAM SQ,10038,2122338877,Chinese,5/12/17,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,37,C,5/12/17,12/1/17,Cycle Inspection / Re-inspection
41668282,ROSEMARY'S,MANHATTAN,1820,GREENWICH AVENUE,10011,2126471818,Italian,8/18/14,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,36,C,8/18/14,12/1/17,Cycle Inspection / Re-inspection
41510014,EL CANELAZO BAR RESTAURANT,QUEENS,8004,ROOSEVELT AVENUE,11372,7184290016,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/19/14,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,30,C,8/19/14,12/1/17,Cycle Inspection / Re-inspection
40401316,PELHAM BAY DINER,BRONX,1920,EAST GUN HILL ROAD,10469,7183792123,American,5/30/15,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,34,C,5/30/15,12/1/17,Cycle Inspection / Re-inspection
41226130,TACOS MATAMOROS RESTAURANT,BROOKLYN,4508,5 AVENUE,11220,7188717627,Mexican,9/29/14,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,33,C,9/29/14,12/1/17,Cycle Inspection / Re-inspection
40511702,NOTARO RESTAURANT,MANHATTAN,635,SECOND AVENUE,10016,2126863400,Italian,7/10/15,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,32,C,7/10/15,12/1/17,Cycle Inspection / Re-inspection
41423445,DAE BAK RESTAURANT,QUEENS,14606,34 AVENUE,11354,7183580002,Korean,12/29/14,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,29,C,12/29/14,12/1/17,Cycle Inspection / Re-inspection
41001763,ORIENTAL GARDEN RESTAURANT,MANHATTAN,14,ELIZABETH STREET,10013,2126190085,Chinese,6/2/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,38,C,6/2/17,12/1/17,Cycle Inspection / Re-inspection
50018480,''W'' CAFE,MANHATTAN,390,5TH AVE,10018,2125639444,American,1/29/15,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours.",Critical,28,C,1/29/15,12/1/17,Pre-permit (Operational) / Re-inspection
41474882,BUKA,BROOKLYN,946,FULTON STREET,11238,3477630619,African,12/10/14,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,53,C,12/10/14,12/1/17,Cycle Inspection / Re-inspection
50004117,G's RESTAURANT & BAR,QUEENS,13920,243RD ST,11422,3478948577,Caribbean,9/24/14,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,47,C,9/24/14,12/1/17,Cycle Inspection / Re-inspection
41574968,PHAYUL RESTAURANT,QUEENS,3765,74 STREET,11372,7184241869,Asian,7/29/15,Violations were cited in the following area(s).,05F,Insufficient or no refrigerated or hot holding equipment to keep potentially hazardous foods at required temperatures.,Critical,80,C,7/29/15,12/1/17,Cycle Inspection / Re-inspection
41689516,MARCHE MADISON,MANHATTAN,9,EAST   40 STREET,10016,2127251420,American,8/15/16,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,33,C,8/15/16,12/1/17,Cycle Inspection / Re-inspection
50056934,HUDSON CAFE,MANHATTAN,628,HUDSON ST,10014,2123901744,CafÃ©/Coffee/Tea,12/15/16,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,33,C,12/15/16,12/1/17,Pre-permit (Operational) / Re-inspection
50036787,A WIN XIN KITCHEN,BROOKLYN,615,WILSON AVE,11207,7189191571,Chinese,6/23/15,Establishment re-opened by DOHMH,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,C,6/23/15,12/1/17,Pre-permit (Operational) / Reopening Inspection
41628361,121 FULTON STREET,MANHATTAN,121,FULTON STREET,10038,6465456647,American,9/3/14,Violations were cited in the following area(s).,04K,Evidence of rats or live rats present in facility's food and/or non-food areas.,Critical,33,C,9/3/14,12/1/17,Cycle Inspection / Re-inspection
50036787,A WIN XIN KITCHEN,BROOKLYN,615,WILSON AVE,11207,7189191571,Chinese,6/23/15,Establishment re-opened by DOHMH,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,8,C,6/23/15,12/1/17,Pre-permit (Operational) / Reopening Inspection
50016593,GLADLY CUISINE # 15,QUEENS,13335,ROOSEVELT AVE,11354,9175635303,Chinese,10/6/15,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,29,C,10/6/15,12/1/17,Cycle Inspection / Re-inspection
50036787,A WIN XIN KITCHEN,BROOKLYN,615,WILSON AVE,11207,7189191571,Chinese,6/23/15,Establishment re-opened by DOHMH,09C,Food contact surface not properly maintained.,Not Critical,8,C,6/23/15,12/1/17,Pre-permit (Operational) / Reopening Inspection
50005115,CRISPY & TASTY,QUEENS,8769,PARSONS BLVD,11432,7187393180,American,6/24/14,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,31,C,6/24/14,12/1/17,Cycle Inspection / Re-inspection
40392834,EL CANTINERO,MANHATTAN,86,UNIVERSITY PLACE,10003,2122559378,Mexican,7/2/15,Violations were cited in the following area(s).,10J,''''Wash hands sign not posted at hand wash facility.,Not Critical,41,C,7/2/15,12/1/17,Cycle Inspection / Re-inspection
41638031,MAMAJUANA CAFE,BRONX,3233,EAST TREMONT AVENUE,10461,7188248400,Spanish,7/14/16,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,30,C,7/14/16,12/1/17,Cycle Inspection / Re-inspection
41475942,BALABOOSTA,MANHATTAN,214,MULBERRY STREET,10012,2129667366,Middle Eastern,12/29/14,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,38,C,12/29/14,12/1/17,Cycle Inspection / Re-inspection
41454101,FRESCO 57,MANHATTAN,881,10 AVENUE,10019,2129776707,American,10/16/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,42,C,10/16/17,12/1/17,Cycle Inspection / Re-inspection
40930067,A SLICE OF NEW YORK,MANHATTAN,727,8 AVENUE,10036,2123999555,Pizza,10/31/16,Establishment re-opened by DOHMH,04M,Live roaches present in facility's food and/or non-food areas.,Critical,7,C,10/31/16,12/1/17,Cycle Inspection / Reopening Inspection
50017167,HAVELI FINE INDIAN CUISINE,QUEENS,11633,QUEENS BLVD,11375,7184465755,Indian,7/22/15,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,52,C,7/22/15,12/1/17,Cycle Inspection / Re-inspection
40930067,A SLICE OF NEW YORK,MANHATTAN,727,8 AVENUE,10036,2123999555,Pizza,10/31/16,Establishment re-opened by DOHMH,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,7,C,10/31/16,12/1/17,Cycle Inspection / Reopening Inspection
41717640,SOLDIERS CARIBBEAN BUFFET RESTAURANT,BROOKLYN,1439,ST JOHNS PLACE,11213,7187713663,Caribbean,5/6/15,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,52,C,5/6/15,12/1/17,Cycle Inspection / Re-inspection
50050373,MARGARITA ISLAND,BROOKLYN,1105,BOWERY ST,11224,7184491284,"Bottled beverages, including water, sodas, juices, etc.",9/7/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,34,C,9/7/17,12/1/17,Pre-permit (Operational) / Re-inspection
50056803,ABURI SUSHI BAR,BROOKLYN,769,GRAND ST,11211,7183878815,Japanese,4/5/17,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,29,C,4/5/17,12/1/17,Pre-permit (Operational) / Re-inspection
41039229,CROWN FRIED CHICKEN,QUEENS,10302,SPRINGFIELD BOULEVARD,11429,7187361342,Chicken,4/15/14,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,31,C,4/15/14,12/1/17,Cycle Inspection / Re-inspection
41709933,RADIANCE,MANHATTAN,208,EAST   50 STREET,10022,2128888060,Chinese,5/26/15,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,28,C,5/26/15,12/1/17,Cycle Inspection / Re-inspection
50043344,HALAL INDIAN FOOD & FALAFEL,BROOKLYN,6742,5TH AVE,11220,7188338433,Indian,2/16/16,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,28,C,2/16/16,12/1/17,Pre-permit (Operational) / Re-inspection
41647764,PAN UGO BAKERY,QUEENS,8442,JAMAICA AVENUE,11421,7182964543,Bakery,9/30/15,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,66,C,9/30/15,12/1/17,Cycle Inspection / Re-inspection
50008376,PLACE FRIED CHICKEN,BROOKLYN,285,WYCKOFF AVE,11237,7183864137,American,6/29/15,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,43,C,6/29/15,12/1/17,Cycle Inspection / Re-inspection
40399810,INTERNATIONAL RESTAURANT,BROOKLYN,4408,5 AVENUE,11220,7184382009,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/20/15,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,32,C,3/20/15,12/1/17,Cycle Inspection / Re-inspection
40996365,POPEYES LOUISIANA KITCHEN,MANHATTAN,75,LEXINGTON AVENUE,10010,2127257033,Chicken,7/7/14,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,32,C,7/7/14,12/1/17,Cycle Inspection / Re-inspection
41717640,SOLDIERS CARIBBEAN BUFFET RESTAURANT,BROOKLYN,1439,ST JOHNS PLACE,11213,7187713663,Caribbean,7/31/14,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,37,C,7/31/14,12/1/17,Cycle Inspection / Re-inspection
50002897,TASTE GOOD RESTAURANT,MANHATTAN,18,WEST 25TH STREET,10010,2127413223,Chinese,7/14/14,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,56,C,7/14/14,12/1/17,Cycle Inspection / Re-inspection
40901214,CHILI'S GRILL & BAR,STATEN ISLAND,1497,RICHMOND AVENUE,10314,7186970883,American,8/21/14,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,36,C,8/21/14,12/1/17,Cycle Inspection / Re-inspection
41707479,CAFFEINE FIX CAFE,QUEENS,14940,41 AVENUE,11355,7183533437,CafÃ©/Coffee/Tea,5/26/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,56,C,5/26/17,12/1/17,Cycle Inspection / Re-inspection
50035614,ELUDZ LOUNGE,BROOKLYN,1904,UTICA AVE,11234,7184511010,Caribbean,9/22/16,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,54,C,9/22/16,12/1/17,Pre-permit (Operational) / Re-inspection
40844457,LA ISLA,BROOKLYN,4920,5 AVENUE,11220,7187489375,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2/11/16,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,29,C,2/11/16,12/1/17,Cycle Inspection / Re-inspection
41706342,ROCKAWAY CAFE,QUEENS,0,JFK BUILDING 250,11430,7186878507,American,9/2/16,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,53,C,9/2/16,12/1/17,Cycle Inspection / Re-inspection
50045240,HUNAN BISTRO,MANHATTAN,96,3RD AVE,10003,7186685271,Chinese,4/11/16,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,53,C,4/11/16,12/1/17,Pre-permit (Operational) / Re-inspection
50014886,NEW LUCKY CHINESE RESTAURANT,BROOKLYN,6619,FORT HAMILTON PKWY,11219,7188338373,Chinese,6/15/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,39,C,6/15/17,12/1/17,Cycle Inspection / Re-inspection
50015482,WING HING CHINESE CUISINE,BROOKLYN,2932A,AVENUE R,11229,9172153368,Chinese,11/13/14,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,56,C,11/13/14,12/1/17,Pre-permit (Operational) / Re-inspection
50001637,YOLANDA RESTAURANT,BROOKLYN,188,JAMAICA AVE,11207,7182771737,Spanish,7/31/15,Violations were cited in the following area(s).,05F,Insufficient or no refrigerated or hot holding equipment to keep potentially hazardous foods at required temperatures.,Critical,73,C,7/31/15,12/1/17,Cycle Inspection / Re-inspection
