CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
40403799,BLACK ROCK CAFE,MANHATTAN,51,WEST   52 STREET,10019,2129754493,American,4/17/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4,A,4/17/17,10/25/17,Cycle Inspection / Initial Inspection
50048051,SALSA ZONE,BRONX,370,E 146TH ST,10455,6465296468,American,6/16/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,19,B,6/16/17,10/25/17,Pre-permit (Operational) / Re-inspection
41396643,VISITORS CLUBHOUSE KITCHEN,BRONX,1,EAST  161 STREET,10451,9172843266,American,7/25/17,No violations were recorded at the time of this inspection.,,,Not Applicable,0,A,7/25/17,10/25/17,Cycle Inspection / Initial Inspection
40881088,SODA BAR,BROOKLYN,629,VANDERBILT AVENUE,11238,7182308393,American,6/13/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,6/13/17,10/25/17,Cycle Inspection / Initial Inspection
41670151,CAFE OLIVIERO,MANHATTAN,850,7 AVENUE,10019,2125821902,American,3/16/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13,A,3/16/17,10/25/17,Cycle Inspection / Initial Inspection
50059374,DOG & BONE,MANHATTAN,338,3RD AVE,10010,2128894663,American,5/9/17,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,10,A,5/9/17,10/25/17,Pre-permit (Operational) / Re-inspection
40920992,GATSBY'S,MANHATTAN,53,SPRING STREET,10012,2123344430,American,3/15/17,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,11,A,3/15/17,10/25/17,Cycle Inspection / Re-inspection
50017554,BROOKLYN BRIDGE CAFE,BROOKLYN,215,ADAMS ST,11201,7183141544,American,9/19/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,9/19/17,10/25/17,Cycle Inspection / Initial Inspection
41381871,The Heritage Hotel,MANHATTAN,18,WEST   25 STREET,10010,2126453990,American,1/27/17,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,2,A,1/27/17,10/25/17,Cycle Inspection / Initial Inspection
50007381,EUROPAN CAFE,QUEENS,TERMINAL 8,JFK INTL AIRPORT,11430,7186561500,American,1/12/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,11,A,1/12/17,10/25/17,Cycle Inspection / Initial Inspection
41344828,EAST MARKET DINER,BROOKLYN,2592,ATLANTIC AVENUE,11207,3476631519,American,6/12/17,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,13,A,6/12/17,10/25/17,Cycle Inspection / Re-inspection
41247560,THE PLACE BAR & LOUNGE,BROOKLYN,269,NORMAN AVENUE,11222,7183831900,American,7/18/17,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,7,A,7/18/17,10/25/17,Cycle Inspection / Initial Inspection
50064418,Planet Wings,QUEENS,9505,63RD DR,11374,7189971111,American,9/18/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,10,A,9/18/17,10/25/17,Pre-permit (Operational) / Re-inspection
50069539,KNICKERBOCKER BAGEL,BROOKLYN,367,KNICKERBOCKER AVE,11237,7187098888,American,10/20/17,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,9,A,10/20/17,10/25/17,Pre-permit (Operational) / Initial Inspection
40822941,MANNY'S CAFE FAMILY RESTAURANT,BROOKLYN,311,AVENUE X,11223,7186459005,American,2/7/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,12,A,2/7/17,10/25/17,Cycle Inspection / Initial Inspection
40401556,HEIGHTS CAFE,BROOKLYN,84,MONTAGUE STREET,11201,7186255555,American,4/27/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,4/27/17,10/25/17,Cycle Inspection / Initial Inspection
41338317,IKEA,BROOKLYN,1,BEARD STREET,11231,7182460921,American,7/6/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,21,B,7/6/17,10/25/17,Cycle Inspection / Re-inspection
41303464,VICKY'S DINER,MANHATTAN,805,WEST  187 STREET,10033,2129278458,American,4/20/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,8,A,4/20/17,10/25/17,Cycle Inspection / Initial Inspection
50002085,OASIS RESTAURANT,QUEENS,4002,QUEENS BLVD,11104,7187864976,American,9/7/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,18,B,9/7/17,10/25/17,Cycle Inspection / Re-inspection
50012102,BRIK BAR LOUNGE & KITCHEN,QUEENS,3216,STEINWAY ST,11103,7182672745,American,5/15/17,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,12,A,5/15/17,10/25/17,Cycle Inspection / Initial Inspection
50007714,JOE JR. RESTAURANT,MANHATTAN,167,3RD AVE,10003,2124735150,American,7/28/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,12,A,7/28/17,10/25/17,Cycle Inspection / Initial Inspection
50001062,ZZ CLAM BAR,MANHATTAN,169,THOMPSON ST,10012,2122543800,American,1/25/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,12,A,1/25/17,10/25/17,Cycle Inspection / Re-inspection
50045568,STEINWAY COFFEE SHOP,QUEENS,3410,STEINWAY ST,11101,7183617770,American,10/19/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,26,Z,10/19/17,10/25/17,Cycle Inspection / Re-inspection
41590644,Baccarat Club,QUEENS,11000,ROCKAWAY BOULEVARD,11420,6465881074,American,5/17/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,8,A,5/17/17,10/25/17,Cycle Inspection / Initial Inspection
41441945,BLACK SHACK,MANHATTAN,320,LEXINGTON AVENUE,10016,2122130042,American,5/18/17,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,7,A,5/18/17,10/25/17,Cycle Inspection / Initial Inspection
50001102,FASSST CAFE (SECOND STAGE THEATRE),MANHATTAN,305,WEST 43 STREET,10036,2127878302,American,9/26/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,9,A,9/26/17,10/25/17,Cycle Inspection / Initial Inspection
41657755,DONNA,BROOKLYN,27,BROADWAY,11249,9178474434,American,5/27/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,A,5/27/17,10/25/17,Cycle Inspection / Initial Inspection
40402375,WOMENS NATL. REPUBLICAN CLUB,MANHATTAN,3,WEST   51 STREET,10019,2125825454,American,4/21/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7,A,4/21/17,10/25/17,Cycle Inspection / Re-inspection
41597549,WILLIAM HALLET,QUEENS,3610,30 AVENUE,11103,7182693443,American,9/7/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,13,A,9/7/17,10/25/17,Cycle Inspection / Re-inspection
41395370,EMPLOYEE CAFETERIA,QUEENS,126,ROOSEVELT AVENUE,11368,7185958100,American,6/13/17,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,5,A,6/13/17,10/25/17,Cycle Inspection / Initial Inspection
41624133,TRIBECA TAPHOUSE,MANHATTAN,363,GREENWICH STREET,10013,2125108939,American,4/24/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,13,A,4/24/17,10/25/17,Cycle Inspection / Re-inspection
41664501,TRYST LOUNGE,BROOKLYN,7724,13 AVENUE,11228,7187448668,American,5/23/17,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,13,A,5/23/17,10/25/17,Cycle Inspection / Initial Inspection
50016152,OPEN KITCHEN,MANHATTAN,33,E 33RD ST,10016,2128415555,American,4/12/17,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,8,A,4/12/17,10/25/17,Cycle Inspection / Re-inspection
41648023,TRAVEL TRADERS (MELITA PASTRIES),MANHATTAN,1535,BROADWAY,10036,2125891351,American,4/25/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,4/25/17,10/25/17,Cycle Inspection / Initial Inspection
40571896,TURTLE BAY GRILL AND LOUNGE,MANHATTAN,987,2 AVENUE,10022,2122234224,American,6/5/17,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation system not provided, improperly installed, in disrepair and/or fails to prevent excessive build-up of grease, heat, steam condensation vapors, odors, smoke, and fumes.",Not Critical,13,A,6/5/17,10/25/17,Cycle Inspection / Re-inspection
40734447,RYTHYM & BOOZE,BROOKLYN,1674,10 AVENUE,11215,7187889699,American,2/1/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,8,A,2/1/17,10/25/17,Cycle Inspection / Re-inspection
40897437,BEAUTY BAR,MANHATTAN,231,EAST   14 STREET,10003,2125391389,American,2/28/17,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,12,A,2/28/17,10/25/17,Cycle Inspection / Initial Inspection
50047446,OLA' VIVABAR,MANHATTAN,453,E 78TH ST,10075,6467679970,American,10/19/17,Violations were cited in the following area(s).,06B,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",Critical,10,A,10/19/17,10/25/17,Cycle Inspection / Initial Inspection
50055604,BROWNSVILLE FISH FRY,BROOKLYN,446,MOTHER GASTON BLVD,11212,3474421577,American,8/3/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12,A,8/3/17,10/25/17,Cycle Inspection / Initial Inspection
41194832,CUSTOM BURGERS,QUEENS,0,LAGUARDIA AIRPORT,11369,7184245693,American,5/24/17,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,11,A,5/24/17,10/25/17,Cycle Inspection / Initial Inspection
50035277,WINGTIPS LOUNGE,QUEENS,TERMINAL 4,JFK INTERNATIONAL AIRPORT,11430,7187514222,American,6/8/17,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,13,A,6/8/17,10/25/17,Cycle Inspection / Re-inspection
50012218,DUNKIN' DONUTS,MANHATTAN,90,BROAD ST,10004,2124227991,American,10/6/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,10/6/17,10/25/17,Cycle Inspection / Initial Inspection
41541607,KEG NO. 229,MANHATTAN,229,FRONT STREET,10038,2125662337,American,5/31/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,5/31/17,10/25/17,Cycle Inspection / Initial Inspection
40371906,MARINER INN,BROOKLYN,3501,AVENUE S,11234,7183768058,American,6/20/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,6/20/17,10/25/17,Cycle Inspection / Initial Inspection
41638716,CAFFE BENE,MANHATTAN,1611,BROADWAY,10019,2125862010,American,6/28/17,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,24,B,6/28/17,10/25/17,Cycle Inspection / Re-inspection
50040584,EXCELSIOR,BROOKLYN,563,5TH AVE,11215,__________,American,4/21/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,2,A,4/21/17,10/25/17,Cycle Inspection / Initial Inspection
41161346,LE BASKET,MANHATTAN,683,BROADWAY,10012,2124209772,American,9/15/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,23,B,9/15/17,10/25/17,Cycle Inspection / Re-inspection
50002531,KENNEDY FRIED CHICKEN,BRONX,4718,WHITE PLAINS ROAD,10470,7183246776,American,4/27/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,2,A,4/27/17,10/25/17,Cycle Inspection / Re-inspection
41718493,ON TRACK BAR (O.T.B.),BROOKLYN,141,BROADWAY,11211,2014868830,American,8/19/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,7,A,8/19/17,10/25/17,Cycle Inspection / Initial Inspection
41285411,MIKE'S CAFETERIA,BROOKLYN,2556,MCDONALD AVENUE,11223,7189092456,American,3/10/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,3/10/17,10/25/17,Cycle Inspection / Initial Inspection
50002454,1803,MANHATTAN,78,READE ST,10007,2122673000,American,10/23/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,10/23/17,10/25/17,Cycle Inspection / Re-inspection
41317579,BELFRY,MANHATTAN,222,EAST   14 STREET,10003,2124736590,American,4/25/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,10,A,4/25/17,10/25/17,Cycle Inspection / Initial Inspection
41133245,PEGU CLUB,MANHATTAN,77,WEST HOUSTON STREET,10012,2124737348,American,2/8/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7,A,2/8/17,10/25/17,Cycle Inspection / Re-inspection
40386793,SCIENCE CAFE (QUEENSBOROUGH  COMMUNITY COLLEGE),QUEENS,22205,56 AVENUE,11364,7182815125,American,5/16/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,9,A,5/16/17,10/25/17,Cycle Inspection / Re-inspection
41699785,APPLEBEE'S,BRONX,65,METROPOLITAN OVAL,10462,3478024205,American,6/28/17,Violations were cited in the following area(s).,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,Not Critical,12,A,6/28/17,10/25/17,Cycle Inspection / Initial Inspection
40645039,TOWNHOUSE DINER,MANHATTAN,696,2 AVENUE,10016,2125996254,American,10/6/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,10/6/17,10/25/17,Cycle Inspection / Re-inspection
41573619,DUNKIN' DONUTS,BROOKLYN,2501,AVENUE U,11229,7183328918,American,10/5/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13,A,10/5/17,10/25/17,Cycle Inspection / Initial Inspection
50012102,BRIK BAR LOUNGE & KITCHEN,QUEENS,3216,STEINWAY ST,11103,7182672745,American,5/15/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,12,A,5/15/17,10/25/17,Cycle Inspection / Initial Inspection
41127083,MARKET CAFE,MANHATTAN,425,LEXINGTON AVENUE,10017,2126816300,American,5/12/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,5/12/17,10/25/17,Cycle Inspection / Re-inspection
41451015,PRIVILEGE LOUNGE,BROOKLYN,140,GRAHAM AVENUE,11206,3472205277,American,6/23/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,10,A,6/23/17,10/25/17,Cycle Inspection / Initial Inspection
50046624,BLOOMBERG CAFE,MANHATTAN,120,PARK AVE,10017,2126173917,American,1/4/17,No violations were recorded at the time of this inspection.,,,Not Applicable,0,A,1/4/17,10/25/17,Pre-permit (Operational) / Initial Inspection
41396677,STAND 132,BRONX,1,EAST 161 STREET,10451,6469778523,American,7/25/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,10,A,7/25/17,10/25/17,Cycle Inspection / Initial Inspection
40608422,BEDFORD CAFE & RESTAURANT,BRONX,1,EAST BEDFORD PARK BOULEVARD,10468,7183653416,American,9/18/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,9/18/17,10/25/17,Cycle Inspection / Initial Inspection
40394053,FLIGHT 151,MANHATTAN,151,8 AVENUE,10011,2122291868,American,7/19/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,7/19/17,10/25/17,Cycle Inspection / Initial Inspection
50058069,HENRI'S BACKYARD,BROOKLYN,256,4TH AVE,11215,9293378443,American,6/22/17,Violations were cited in the following area(s).,04K,Evidence of rats or live rats present in facility's food and/or non-food areas.,Critical,39,C,6/22/17,10/25/17,Pre-permit (Operational) / Re-inspection
41410066,LOCKSMITH WINE & BURGER BAR,MANHATTAN,4463,BROADWAY,10040,2123049463,American,2/10/17,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,12,A,2/10/17,10/25/17,Cycle Inspection / Re-inspection
50045979,CAFE MAX,BROOKLYN,1003,BRIGHTON BEACH AVE,11235,7189349608,American,7/25/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,12,A,7/25/17,10/25/17,Cycle Inspection / Initial Inspection
50001837,THE P INSULA NEW YORK/ CLEMENT/ THE GOTHAM LOUNGE/ SALON DE NING,MANHATTAN,700,FIFTH AVE,10019,2129562888,American,7/18/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,7/18/17,10/25/17,Cycle Inspection / Initial Inspection
50038936,PUTTIN ON A BAGEL COFFEE SHOP,STATEN ISLAND,714,CASTLETON AVE,10310,7184428715,American,5/31/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,19,B,5/31/17,10/25/17,Cycle Inspection / Re-inspection
41642833,RICHMOND DINER,STATEN ISLAND,3954,RICHMOND AVENUE,10312,7183172331,American,1/19/17,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,13,A,1/19/17,10/25/17,Cycle Inspection / Initial Inspection
41708278,JOHN'S DINER,BRONX,1786,WESTCHESTER AVENUE,10472,7189319402,American,8/22/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,8/22/17,10/25/17,Cycle Inspection / Re-inspection
40365627,JAHN'S RESTAURANT,QUEENS,8104,37 AVENUE,11372,7186510700,American,2/22/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A,2/22/17,10/25/17,Cycle Inspection / Re-inspection
40387243,JIMMY MAX RESTAURANT,STATEN ISLAND,280,WATCHOGUE ROAD,10314,7189836715,American,8/21/17,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,25,B,8/21/17,10/25/17,Cycle Inspection / Re-inspection
50040292,AFFY'S PREMIUM GRILL,BROOKLYN,1909,CONEY ISLAND AVE,11230,7185766446,American,10/11/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,11,A,10/11/17,10/25/17,Cycle Inspection / Re-inspection
41396859,SHEPPARD'S PLACE  PRESS KITCHEN,BRONX,1,EAST 161 STREET,10451,9172843260,American,7/25/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,2,A,7/25/17,10/25/17,Cycle Inspection / Initial Inspection
41010361,MARLOW AND SONS,BROOKLYN,81,BROADWAY,11249,7183841441,American,6/12/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5,A,6/12/17,10/25/17,Cycle Inspection / Initial Inspection
41279509,THE HAPPIEST HOUR,MANHATTAN,121,WEST   10 STREET,10011,2122432827,American,2/23/17,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,12,A,2/23/17,10/25/17,Cycle Inspection / Initial Inspection
41376986,WIMPYS RESTAURANT,MANHATTAN,23,EAST  109 STREET,10029,2123484252,American,6/6/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,25,B,6/6/17,10/25/17,Cycle Inspection / Re-inspection
41204966,B CAFE,MANHATTAN,240,EAST   75 STREET,10021,2122493300,American,3/29/17,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,9,A,3/29/17,10/25/17,Cycle Inspection / Initial Inspection
50014369,THE UPSIDER NYC,MANHATTAN,1004,2ND AVE,10022,9173043634,American,2/3/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,2/3/17,10/25/17,Cycle Inspection / Re-inspection
41068576,PROMESA CAFETERIA,BRONX,1776,CLAY AVENUE,10457,3476493004,American,10/11/17,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,10,A,10/11/17,10/25/17,Cycle Inspection / Re-inspection
41161346,LE BASKET,MANHATTAN,683,BROADWAY,10012,2124209772,American,9/15/17,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Ã‚Âº F to 70Ã‚Âº F or less within 2 hours, and from 70Ã‚Âº F to 41Ã‚Âº F or less within 4 additional hours.",Critical,23,B,9/15/17,10/25/17,Cycle Inspection / Re-inspection
41389061,BOTANICA,BROOKLYN,220,CONOVER STREET,11231,3472250148,American,7/7/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,28,C,7/7/17,10/25/17,Cycle Inspection / Re-inspection
41419342,57'S ALL AMERICAN GRILL,QUEENS,3345,FRANCIS LEWIS BOULEVARD,11358,7183533057,American,8/24/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,17,B,8/24/17,10/25/17,Cycle Inspection / Re-inspection
50038562,TREAT HOUSE,MANHATTAN,1566,2ND AVE,10028,9173883557,American,8/21/17,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,10,A,8/21/17,10/25/17,Cycle Inspection / Re-inspection
41200936,ALPINE CINEMAS,BROOKLYN,6817,5 AVENUE,11220,7187484283,American,6/26/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,7,A,6/26/17,10/25/17,Cycle Inspection / Re-inspection
